X,CH1,CH2,
Second,Volt,Volt,
2.6046199e-04,-5.20000e-01,0.00000e+00,
2.6046400e-04,-5.80000e-01,0.00000e+00,
2.6046601e-04,-6.00000e-01,-8.00000e-02,
2.6046799e-04,-6.40000e-01,-1.60000e-01,
2.6047000e-04,-6.60000e-01,-8.00000e-02,
2.6047201e-04,-6.40000e-01,-8.00000e-02,
2.6047399e-04,-6.80000e-01,0.00000e+00,
2.6047599e-04,-7.00000e-01,-8.00000e-02,
2.6047800e-04,-7.20000e-01,-8.00000e-02,
2.6048001e-04,-7.20000e-01,-8.00000e-02,
2.6048199e-04,-7.20000e-01,0.00000e+00,
2.6048400e-04,-7.20000e-01,0.00000e+00,
2.6048601e-04,-6.80000e-01,-8.00000e-02,
