X,CH1,CH2,
Second,Volt,Volt,
1.5640800e-04,5.20000e-01,0.00000e+00,
1.5640999e-04,5.60000e-01,0.00000e+00,
1.5641200e-04,5.80000e-01,-8.00000e-02,
1.5641400e-04,6.20000e-01,-8.00000e-02,
1.5641600e-04,6.40000e-01,0.00000e+00,
1.5641800e-04,6.80000e-01,8.00000e-02,
1.5642001e-04,6.80000e-01,0.00000e+00,
1.5642200e-04,6.80000e-01,0.00000e+00,
1.5642399e-04,7.00000e-01,-8.00000e-02,
1.5642600e-04,7.20000e-01,0.00000e+00,
1.5642800e-04,7.20000e-01,0.00000e+00,
1.5643000e-04,7.00000e-01,8.00000e-02,
1.5643200e-04,6.80000e-01,0.00000e+00,
1.5643401e-04,7.00000e-01,-8.00000e-02,
1.5643600e-04,6.80000e-01,0.00000e+00,
1.5643801e-04,6.60000e-01,8.00000e-02,
1.5644000e-04,6.20000e-01,8.00000e-02,
1.5644199e-04,5.80000e-01,0.00000e+00,
1.5644400e-04,5.60000e-01,-8.00000e-02,
1.5644600e-04,5.00000e-01,0.00000e+00,
1.5644800e-04,4.60000e-01,0.00000e+00,
1.5645000e-04,4.20000e-01,0.00000e+00,
1.5645201e-04,3.80000e-01,0.00000e+00,
1.5645400e-04,3.40000e-01,-8.00000e-02,
1.5645599e-04,2.60000e-01,0.00000e+00,
1.5645800e-04,2.00000e-01,0.00000e+00,
1.5646000e-04,1.60000e-01,0.00000e+00,
1.5646200e-04,1.00000e-01,-8.00000e-02,
1.5646400e-04,4.00000e-02,-8.00000e-02,
1.5646601e-04,-2.00000e-02,0.00000e+00,
1.5646800e-04,-8.00000e-02,0.00000e+00,
1.5647001e-04,-1.20000e-01,0.00000e+00,
1.5647200e-04,-2.00000e-01,0.00000e+00,
1.5647399e-04,-2.60000e-01,0.00000e+00,
1.5647600e-04,-3.00000e-01,0.00000e+00,
1.5647800e-04,-3.80000e-01,8.00000e-02,
1.5648000e-04,-4.20000e-01,0.00000e+00,
1.5648200e-04,-4.40000e-01,-8.00000e-02,
1.5648401e-04,-5.00000e-01,-1.60000e-01,
1.5648600e-04,-5.40000e-01,0.00000e+00,
1.5648799e-04,-5.60000e-01,0.00000e+00,
1.5649000e-04,-6.20000e-01,0.00000e+00,
1.5649199e-04,-6.20000e-01,0.00000e+00,
1.5649400e-04,-6.40000e-01,-8.00000e-02,
1.5649600e-04,-6.40000e-01,-8.00000e-02,
1.5649800e-04,-6.60000e-01,0.00000e+00,
1.5650000e-04,-7.00000e-01,0.00000e+00,
1.5650201e-04,-7.00000e-01,-8.00000e-02,
1.5650400e-04,-7.00000e-01,-8.00000e-02,
1.5650599e-04,-7.00000e-01,0.00000e+00,
1.5650800e-04,-6.60000e-01,0.00000e+00,
1.5651000e-04,-6.80000e-01,0.00000e+00,
1.5651200e-04,-6.60000e-01,0.00000e+00,
1.5651400e-04,-6.40000e-01,-8.00000e-02,
1.5651601e-04,-6.00000e-01,0.00000e+00,
1.5651800e-04,-5.60000e-01,0.00000e+00,
1.5651999e-04,-5.40000e-01,0.00000e+00,
1.5652200e-04,-5.20000e-01,0.00000e+00,
1.5652399e-04,-4.80000e-01,-8.00000e-02,
1.5652600e-04,-4.00000e-01,0.00000e+00,
1.5652800e-04,-3.60000e-01,0.00000e+00,
1.5653000e-04,-3.20000e-01,0.00000e+00,
1.5653200e-04,-2.80000e-01,0.00000e+00,
1.5653401e-04,-2.20000e-01,-8.00000e-02,
1.5653600e-04,-1.60000e-01,0.00000e+00,
1.5653799e-04,-8.00000e-02,0.00000e+00,
