X,CH1,CH2,
Second,Volt,Volt,
5.2179999e-05,3.20000e-01,4.80000e+00,
5.2182000e-05,3.00000e-01,4.88000e+00,
5.2184001e-05,2.60000e-01,4.88000e+00,
5.2185998e-05,2.00000e-01,4.80000e+00,
5.2187999e-05,1.40000e-01,4.80000e+00,
5.2190000e-05,8.00000e-02,4.88000e+00,
5.2192001e-05,4.00000e-02,4.88000e+00,
5.2193998e-05,0.00000e+00,4.88000e+00,
5.2195999e-05,-6.00000e-02,4.80000e+00,
5.2198000e-05,-1.40000e-01,4.80000e+00,
5.2200001e-05,-1.40000e-01,4.88000e+00,
5.2201998e-05,-1.60000e-01,4.88000e+00,
5.2203999e-05,-2.40000e-01,4.88000e+00,
5.2206000e-05,-2.80000e-01,4.80000e+00,
5.2208001e-05,-3.40000e-01,4.80000e+00,
5.2210002e-05,-3.40000e-01,4.72000e+00,
5.2211999e-05,-3.80000e-01,4.88000e+00,
5.2214000e-05,-4.40000e-01,4.88000e+00,
5.2216001e-05,-5.00000e-01,4.80000e+00,
5.2218002e-05,-5.20000e-01,4.80000e+00,
5.2219999e-05,-5.20000e-01,4.80000e+00,
5.2222000e-05,-5.20000e-01,4.88000e+00,
5.2224001e-05,-5.80000e-01,4.88000e+00,
5.2226002e-05,-6.00000e-01,4.80000e+00,
5.2227999e-05,-6.20000e-01,4.80000e+00,
5.2230000e-05,-5.80000e-01,4.80000e+00,
5.2232001e-05,-5.80000e-01,4.88000e+00,
5.2234001e-05,-6.00000e-01,4.80000e+00,
5.2235999e-05,-5.80000e-01,4.80000e+00,
5.2238000e-05,-5.80000e-01,4.72000e+00,
5.2240001e-05,-5.60000e-01,4.80000e+00,
5.2242001e-05,-5.20000e-01,4.88000e+00,
5.2243999e-05,-5.20000e-01,4.88000e+00,
5.2246000e-05,-5.00000e-01,4.80000e+00,
5.2248000e-05,-4.80000e-01,4.72000e+00,
5.2250001e-05,-4.40000e-01,4.80000e+00,
5.2251999e-05,-4.00000e-01,4.88000e+00,
5.2253999e-05,-3.80000e-01,4.88000e+00,
5.2256000e-05,-3.40000e-01,4.80000e+00,
5.2258001e-05,-3.00000e-01,4.80000e+00,
5.2259998e-05,-2.40000e-01,4.80000e+00,
5.2261999e-05,-1.80000e-01,4.88000e+00,
5.2264000e-05,-1.40000e-01,4.88000e+00,
5.2266001e-05,-1.20000e-01,4.80000e+00,
5.2267998e-05,-8.00000e-02,4.72000e+00,
5.2269999e-05,-2.00000e-02,4.80000e+00,
5.2272000e-05,4.00000e-02,4.88000e+00,
5.2274001e-05,8.00000e-02,4.88000e+00,
5.2275998e-05,1.20000e-01,4.80000e+00,
5.2277999e-05,1.80000e-01,4.80000e+00,
5.2280000e-05,2.20000e-01,4.80000e+00,
5.2282001e-05,2.60000e-01,4.88000e+00,
5.2283998e-05,3.20000e-01,4.88000e+00,
5.2285999e-05,3.40000e-01,4.80000e+00,
5.2288000e-05,4.00000e-01,4.80000e+00,
5.2290001e-05,4.20000e-01,4.80000e+00,
5.2292002e-05,4.60000e-01,4.88000e+00,
5.2293999e-05,4.80000e-01,4.88000e+00,
5.2296000e-05,5.00000e-01,4.80000e+00,
5.2298001e-05,5.20000e-01,4.80000e+00,
5.2300002e-05,5.60000e-01,4.80000e+00,
5.2301999e-05,5.80000e-01,4.88000e+00,
5.2304000e-05,5.80000e-01,4.88000e+00,
5.2306001e-05,5.80000e-01,4.80000e+00,
5.2308002e-05,6.00000e-01,4.72000e+00,
5.2309999e-05,6.00000e-01,4.80000e+00,
5.2312000e-05,6.20000e-01,4.88000e+00,
5.2314001e-05,6.00000e-01,4.88000e+00,
5.2316002e-05,5.80000e-01,4.88000e+00,
5.2317999e-05,5.80000e-01,4.88000e+00,
5.2320000e-05,5.60000e-01,4.88000e+00,
5.2322001e-05,5.60000e-01,4.88000e+00,
5.2324001e-05,5.00000e-01,4.88000e+00,
5.2325999e-05,4.80000e-01,4.80000e+00,
5.2328000e-05,4.80000e-01,4.80000e+00,
5.2330000e-05,4.40000e-01,4.88000e+00,
5.2332001e-05,3.80000e-01,4.96000e+00,
5.2333999e-05,3.40000e-01,4.88000e+00,
5.2335999e-05,3.00000e-01,4.80000e+00,
5.2338000e-05,2.80000e-01,4.80000e+00,
5.2340001e-05,2.40000e-01,4.80000e+00,
5.2341999e-05,1.60000e-01,4.88000e+00,
5.2343999e-05,1.20000e-01,4.88000e+00,
5.2346000e-05,8.00000e-02,4.80000e+00,
5.2348001e-05,6.00000e-02,4.88000e+00,
5.2349998e-05,0.00000e+00,4.88000e+00,
5.2351999e-05,-8.00000e-02,4.96000e+00,
5.2354000e-05,-1.00000e-01,4.88000e+00,
5.2356001e-05,-1.60000e-01,4.80000e+00,
5.2357998e-05,-2.20000e-01,4.80000e+00,
5.2359999e-05,-2.40000e-01,4.80000e+00,
5.2362000e-05,-2.80000e-01,4.88000e+00,
5.2364001e-05,-3.40000e-01,4.88000e+00,
5.2365998e-05,-3.60000e-01,4.80000e+00,
5.2367999e-05,-3.80000e-01,4.72000e+00,
5.2370000e-05,-4.20000e-01,4.88000e+00,
5.2372001e-05,-4.60000e-01,4.96000e+00,
5.2373998e-05,-4.80000e-01,4.88000e+00,
5.2375999e-05,-4.80000e-01,4.80000e+00,
5.2378000e-05,-5.20000e-01,4.80000e+00,
5.2380001e-05,-5.40000e-01,4.80000e+00,
5.2382002e-05,-5.60000e-01,4.88000e+00,
5.2383999e-05,-5.80000e-01,4.88000e+00,
5.2386000e-05,-5.60000e-01,4.80000e+00,
5.2388001e-05,-5.60000e-01,4.72000e+00,
5.2390002e-05,-5.60000e-01,4.80000e+00,
5.2391999e-05,-5.60000e-01,4.88000e+00,
5.2394000e-05,-5.40000e-01,4.80000e+00,
5.2396001e-05,-5.20000e-01,4.80000e+00,
5.2398002e-05,-5.00000e-01,4.72000e+00,
5.2399999e-05,-4.80000e-01,4.72000e+00,
5.2402000e-05,-4.60000e-01,4.88000e+00,
5.2404001e-05,-4.40000e-01,4.88000e+00,
5.2406001e-05,-4.00000e-01,4.80000e+00,
5.2407999e-05,-3.80000e-01,4.72000e+00,
5.2410000e-05,-3.40000e-01,4.80000e+00,
5.2412001e-05,-3.00000e-01,4.88000e+00,
5.2414001e-05,-2.80000e-01,4.80000e+00,
5.2415999e-05,-2.20000e-01,4.80000e+00,
5.2418000e-05,-1.80000e-01,4.72000e+00,
5.2420000e-05,-1.40000e-01,4.72000e+00,
5.2422001e-05,-1.00000e-01,4.80000e+00,
5.2423999e-05,-4.00000e-02,4.88000e+00,
5.2425999e-05,-2.00000e-02,4.80000e+00,
5.2428000e-05,4.00000e-02,4.80000e+00,
5.2430001e-05,8.00000e-02,4.80000e+00,
5.2431998e-05,1.40000e-01,4.88000e+00,
5.2433999e-05,1.80000e-01,4.88000e+00,
5.2436000e-05,2.20000e-01,4.80000e+00,
5.2438001e-05,2.60000e-01,4.72000e+00,
5.2439998e-05,2.80000e-01,4.80000e+00,
5.2441999e-05,3.40000e-01,4.88000e+00,
5.2444000e-05,3.80000e-01,4.88000e+00,
5.2446001e-05,3.80000e-01,4.80000e+00,
5.2447998e-05,4.40000e-01,4.80000e+00,
5.2449999e-05,4.60000e-01,4.80000e+00,
5.2452000e-05,5.20000e-01,4.88000e+00,
5.2454001e-05,5.40000e-01,4.88000e+00,
5.2455998e-05,5.20000e-01,4.80000e+00,
5.2457999e-05,5.40000e-01,4.72000e+00,
5.2460000e-05,5.60000e-01,4.80000e+00,
5.2462001e-05,5.80000e-01,4.80000e+00,
5.2464002e-05,5.80000e-01,4.88000e+00,
5.2465999e-05,5.60000e-01,4.80000e+00,
5.2468000e-05,5.60000e-01,4.72000e+00,
5.2470001e-05,5.60000e-01,4.80000e+00,
5.2472002e-05,5.60000e-01,4.88000e+00,
5.2473999e-05,5.60000e-01,4.88000e+00,
5.2476000e-05,5.00000e-01,4.80000e+00,
5.2478001e-05,5.00000e-01,4.72000e+00,
5.2480002e-05,4.60000e-01,4.80000e+00,
5.2481999e-05,4.60000e-01,4.88000e+00,
5.2484000e-05,4.20000e-01,4.88000e+00,
5.2486001e-05,3.60000e-01,4.80000e+00,
5.2488002e-05,3.40000e-01,4.80000e+00,
5.2489999e-05,3.00000e-01,4.88000e+00,
5.2492000e-05,2.80000e-01,4.96000e+00,
5.2494001e-05,2.40000e-01,4.88000e+00,
5.2496001e-05,1.80000e-01,4.80000e+00,
5.2497999e-05,1.40000e-01,4.80000e+00,
5.2500000e-05,1.20000e-01,4.80000e+00,
5.2502000e-05,6.00000e-02,4.88000e+00,
5.2504001e-05,2.00000e-02,4.88000e+00,
5.2505999e-05,-4.00000e-02,4.80000e+00,
5.2507999e-05,-8.00000e-02,4.80000e+00,
5.2510000e-05,-1.20000e-01,4.80000e+00,
5.2512001e-05,-1.40000e-01,4.88000e+00,
5.2513999e-05,-2.20000e-01,4.88000e+00,
5.2515999e-05,-2.60000e-01,4.80000e+00,
5.2518000e-05,-2.80000e-01,4.72000e+00,
5.2520001e-05,-3.00000e-01,4.72000e+00,
5.2521998e-05,-3.40000e-01,4.88000e+00,
5.2523999e-05,-4.00000e-01,4.88000e+00,
5.2526000e-05,-4.20000e-01,4.80000e+00,
5.2528001e-05,-4.40000e-01,4.72000e+00,
5.2529998e-05,-4.40000e-01,4.80000e+00,
5.2531999e-05,-4.60000e-01,4.88000e+00,
5.2534000e-05,-5.20000e-01,4.88000e+00,
5.2536001e-05,-5.20000e-01,4.80000e+00,
