X,CH1,CH2,
Second,Volt,Volt,
2.0851201e-04,-7.40000e-01,4.80000e+00,
2.0851400e-04,-7.40000e-01,4.72000e+00,
2.0851599e-04,-7.20000e-01,4.80000e+00,
2.0851800e-04,-7.00000e-01,4.88000e+00,
2.0852000e-04,-6.80000e-01,4.80000e+00,
2.0852200e-04,-6.80000e-01,4.80000e+00,
2.0852400e-04,-6.40000e-01,4.72000e+00,
2.0852601e-04,-5.80000e-01,4.80000e+00,
2.0852800e-04,-5.40000e-01,4.88000e+00,
2.0852999e-04,-5.20000e-01,4.80000e+00,
2.0853200e-04,-4.80000e-01,4.80000e+00,
2.0853399e-04,-4.40000e-01,4.72000e+00,
2.0853600e-04,-3.60000e-01,4.80000e+00,
2.0853800e-04,-3.00000e-01,4.88000e+00,
2.0854000e-04,-2.80000e-01,4.88000e+00,
2.0854200e-04,-2.20000e-01,4.80000e+00,
2.0854401e-04,-1.80000e-01,4.72000e+00,
2.0854600e-04,-8.00000e-02,4.80000e+00,
2.0854799e-04,-2.00000e-02,4.88000e+00,
2.0855000e-04,6.00000e-02,4.88000e+00,
2.0855200e-04,1.00000e-01,4.80000e+00,
2.0855400e-04,1.40000e-01,4.72000e+00,
2.0855600e-04,2.00000e-01,4.72000e+00,
2.0855801e-04,2.60000e-01,4.88000e+00,
2.0856000e-04,3.40000e-01,4.88000e+00,
2.0856201e-04,3.60000e-01,4.80000e+00,
2.0856400e-04,4.40000e-01,4.72000e+00,
2.0856599e-04,4.80000e-01,4.80000e+00,
2.0856800e-04,5.40000e-01,4.88000e+00,
2.0857000e-04,5.80000e-01,4.88000e+00,
2.0857200e-04,6.00000e-01,4.80000e+00,
2.0857400e-04,6.20000e-01,4.72000e+00,
2.0857601e-04,6.60000e-01,4.80000e+00,
2.0857800e-04,7.20000e-01,4.88000e+00,
2.0857999e-04,7.20000e-01,4.88000e+00,
2.0858200e-04,7.20000e-01,4.80000e+00,
2.0858400e-04,7.40000e-01,4.72000e+00,
2.0858600e-04,7.60000e-01,4.80000e+00,
2.0858800e-04,7.60000e-01,4.88000e+00,
2.0859001e-04,7.60000e-01,4.88000e+00,
2.0859200e-04,7.40000e-01,4.80000e+00,
2.0859401e-04,7.40000e-01,4.80000e+00,
2.0859600e-04,7.20000e-01,4.80000e+00,
2.0859799e-04,7.00000e-01,4.88000e+00,
2.0860000e-04,7.00000e-01,4.88000e+00,
2.0860200e-04,6.40000e-01,4.80000e+00,
2.0860400e-04,6.00000e-01,4.80000e+00,
2.0860600e-04,5.60000e-01,4.80000e+00,
2.0860801e-04,5.40000e-01,4.88000e+00,
2.0861000e-04,4.80000e-01,4.88000e+00,
2.0861199e-04,4.40000e-01,4.80000e+00,
2.0861400e-04,4.00000e-01,4.80000e+00,
2.0861599e-04,3.00000e-01,4.88000e+00,
2.0861800e-04,2.40000e-01,4.96000e+00,
2.0862000e-04,2.20000e-01,4.88000e+00,
2.0862200e-04,1.60000e-01,4.80000e+00,
2.0862400e-04,1.00000e-01,4.80000e+00,
2.0862601e-04,2.00000e-02,4.88000e+00,
2.0862800e-04,-4.00000e-02,4.96000e+00,
2.0862999e-04,-8.00000e-02,4.88000e+00,
2.0863200e-04,-1.60000e-01,4.80000e+00,
2.0863400e-04,-2.20000e-01,4.80000e+00,
2.0863600e-04,-2.80000e-01,4.88000e+00,
2.0863800e-04,-3.40000e-01,4.96000e+00,
2.0864001e-04,-4.00000e-01,4.88000e+00,
2.0864200e-04,-4.40000e-01,4.80000e+00,
2.0864401e-04,-4.80000e-01,4.72000e+00,
2.0864600e-04,-5.00000e-01,4.80000e+00,
2.0864799e-04,-5.60000e-01,4.88000e+00,
2.0865000e-04,-6.00000e-01,4.88000e+00,
2.0865200e-04,-6.40000e-01,4.80000e+00,
2.0865400e-04,-6.60000e-01,4.72000e+00,
2.0865600e-04,-6.60000e-01,4.80000e+00,
2.0865801e-04,-6.80000e-01,4.88000e+00,
2.0866000e-04,-7.20000e-01,4.88000e+00,
2.0866199e-04,-7.20000e-01,4.80000e+00,
